,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
179535,pstates_normal_EP_B_1_82,500.03089141845703,256.5400161743164,4316.863555908203,3295.896942138672,2019-06-08 21:11:38.090,2019-06-08 21:12:48.133,82,8369.331405639648,16738.662811279297,allmodes,70.043,235.75581424337037,pstates,normal,EP,B,1,pstates normal
179752,pstates_normal_EP_B_1_83,485.7179870605469,251.69954681396484,4093.3637084960938,3152.622589111328,2019-06-08 21:12:51.138,2019-06-08 21:13:59.184,83,7983.403831481934,15966.807662963867,allmodes,68.046,231.403009608172,pstates,normal,EP,B,1,pstates normal
179963,pstates_normal_EP_B_1_84,514.8630828857422,264.9336624145508,4450.296661376953,3420.2438354492188,2019-06-08 21:14:02.188,2019-06-08 21:15:14.228,84,8650.337242126465,17300.67448425293,allmodes,72.04,236.99554088017712,pstates,normal,EP,B,1,pstates normal
180186,pstates_normal_EP_B_1_85,485.95787048339844,250.14431762695312,4105.147888183594,3154.2809448242188,2019-06-08 21:15:17.233,2019-06-08 21:16:25.279,85,7995.531021118164,15991.062042236328,allmodes,68.046,231.75452235125113,pstates,normal,EP,B,1,pstates normal
180396,pstates_normal_EP_B_1_86,507.3836898803711,260.7475891113281,4383.1719970703125,3335.8696899414062,2019-06-08 21:16:28.283,2019-06-08 21:17:39.328,86,8487.172966003418,16974.345932006836,allmodes,71.045,235.75480461120605,pstates,normal,EP,B,1,pstates normal
180617,pstates_normal_EP_B_1_87,479.3709182739258,247.44476318359375,4125.283142089844,3110.7637939453125,2019-06-08 21:17:42.333,2019-06-08 21:18:49.386,87,7962.862617492676,15925.725234985352,allmodes,67.053,234.20184169096106,pstates,normal,EP,B,1,pstates normal
180826,pstates_normal_EP_B_1_88,505.9638671875,260.2890090942383,4354.848358154297,3323.850830078125,2019-06-08 21:18:53.391,2019-06-08 21:20:04.445,88,8444.95206451416,16889.90412902832,allmodes,71.054,234.58200179206,pstates,normal,EP,B,1,pstates normal
181046,pstates_normal_EP_B_1_89,478.55448150634766,245.9999542236328,4124.372833251953,3104.0480346679688,2019-06-08 21:20:07.450,2019-06-08 21:21:14.502,89,7952.975303649902,15905.950607299805,allmodes,67.052,233.9110383426442,pstates,normal,EP,B,1,pstates normal
181254,pstates_normal_EP_B_1_90,541.6873245239258,278.3420639038086,4686.915222167969,3617.4037170410156,2019-06-08 21:21:17.507,2019-06-08 21:22:33.565,90,9124.348327636719,18248.696655273438,allmodes,76.058,236.9960604580966,pstates,normal,EP,B,1,pstates normal
181490,pstates_normal_EP_B_1_91,514.6309585571289,270.30841064453125,4447.942687988281,3440.549530029297,2019-06-08 21:22:36.569,2019-06-08 21:23:48.615,91,8673.431587219238,17346.863174438477,allmodes,72.046,237.62826266354077,pstates,normal,EP,B,1,pstates normal
181713,pstates_normal_EP_B_1_92,484.6102294921875,249.58624267578125,4177.248840332031,3145.9070434570312,2019-06-08 21:23:51.620,2019-06-08 21:24:59.676,92,8057.352355957031,16114.704711914062,allmodes,68.056,233.5464451002038,pstates,normal,EP,B,1,pstates normal
181923,pstates_normal_EP_B_1_93,499.8319396972656,256.3082962036133,4321.088287353516,3324.353973388672,2019-06-08 21:25:02.683,2019-06-08 21:26:12.733,93,8401.582496643066,16803.164993286133,allmodes,70.05,236.66429568008638,pstates,normal,EP,B,1,pstates normal
182143,pstates_normal_EP_B_1_94,522.0420761108398,265.3608093261719,4513.373779296875,3465.290740966797,2019-06-08 21:26:16.738,2019-06-08 21:27:29.795,94,8766.067405700684,17532.134811401367,allmodes,73.057,236.92074069461307,pstates,normal,EP,B,1,pstates normal
182370,pstates_normal_EP_B_1_95,492.9769592285156,251.92926788330078,4249.202178955078,3183.970489501953,2019-06-08 21:27:33.801,2019-06-08 21:28:42.858,95,8178.078895568848,16356.157791137695,allmodes,69.057,233.6593970162528,pstates,normal,EP,B,1,pstates normal
182585,pstates_normal_EP_B_1_96,499.71266174316406,254.53292846679688,4304.766693115234,3224.7051696777344,2019-06-08 21:28:45.863,2019-06-08 21:29:55.923,96,8283.71745300293,16567.43490600586,allmodes,70.06,233.34415360571634,pstates,normal,EP,B,1,pstates normal
182802,pstates_normal_EP_B_1_97,514.4282150268555,262.68029022216797,4432.741149902344,3397.7071228027344,2019-06-08 21:29:58.929,2019-06-08 21:31:10.976,97,8607.556777954102,17215.113555908203,allmodes,72.047,235.82347336860553,pstates,normal,EP,B,1,pstates normal
183025,pstates_normal_EP_B_1_98,526.3219604492188,269.3675079345703,4583.418548583984,3452.509979248047,2019-06-08 21:31:13.981,2019-06-08 21:32:28.041,98,8831.61799621582,17663.23599243164,allmodes,74.06,235.50981323242186,pstates,normal,EP,B,1,pstates normal
183253,pstates_normal_EP_B_1_99,505.6328430175781,259.0150375366211,4379.4453125,3306.2305603027344,2019-06-08 21:32:31.046,2019-06-08 21:33:42.100,99,8450.323753356934,16900.647506713867,allmodes,71.054,234.73121537102594,pstates,normal,EP,B,1,pstates normal
183473,pstates_normal_EP_B_1_100,485.42249298095703,248.20948791503906,4144.234924316406,3151.9369506835938,2019-06-08 21:33:45.107,2019-06-08 21:34:53.159,100,8029.803855895996,16059.607711791992,allmodes,68.052,232.74793785205785,pstates,normal,EP,B,1,pstates normal
183730,patch_normal_EP_B_1_1,493.1987075805664,256.0551223754883,4233.573638916016,3263.3411560058594,2019-06-08 21:40:29.765,2019-06-08 21:41:39.803,1,8246.16862487793,16492.33724975586,allmodes,70.038,232.28644013740646,patch,normal,EP,B,1,patch normal
183947,patch_normal_EP_B_1_2,478.33946990966797,248.6457748413086,4170.84326171875,3162.929656982422,2019-06-08 21:41:42.807,2019-06-08 21:42:50.851,2,8060.758163452148,16121.516326904297,allmodes,68.044,233.64516415803328,patch,normal,EP,B,1,patch normal
184158,patch_normal_EP_B_1_3,486.0183868408203,252.91094207763672,4241.588531494141,3219.1435546875,2019-06-08 21:42:53.855,2019-06-08 21:44:02.894,3,8199.661415100098,16399.322830200195,allmodes,69.039,234.27604043143137,patch,normal,EP,B,1,patch normal
184372,patch_normal_EP_B_1_4,480.89115142822266,249.0541229248047,4182.2828369140625,3152.5804748535156,2019-06-08 21:44:05.899,2019-06-08 21:45:13.945,4,8064.8085861206055,16129.617172241211,allmodes,68.046,233.76256771364075,patch,normal,EP,B,1,patch normal
184583,patch_normal_EP_B_1_5,553.3340225219727,286.37007904052734,4852.729064941406,3730.455047607422,2019-06-08 21:45:16.950,2019-06-08 21:46:34.997,5,9422.888214111328,18845.776428222656,allmodes,78.047,238.55413200281842,patch,normal,EP,B,1,patch normal
184824,patch_normal_EP_B_1_6,482.6016845703125,249.83333587646484,4178.832244873047,3152.8977661132812,2019-06-08 21:46:38.001,2019-06-08 21:47:46.039,6,8064.1650314331055,16128.330062866211,allmodes,68.038,233.74391395458278,patch,normal,EP,B,1,patch normal
185035,patch_normal_EP_B_1_7,492.40980529785156,252.70499420166016,4232.540740966797,3185.1598205566406,2019-06-08 21:47:49.044,2019-06-08 21:48:58.092,7,8162.815361022949,16325.630722045898,allmodes,69.048,233.22329602922713,patch,normal,EP,B,1,patch normal
185248,patch_normal_EP_B_1_8,505.71671295166016,260.0278091430664,4364.635925292969,3271.6697387695312,2019-06-08 21:49:01.096,2019-06-08 21:50:12.148,8,8402.050186157227,16804.100372314453,allmodes,71.052,233.39028294881186,patch,normal,EP,B,1,patch normal
185469,patch_normal_EP_B_1_9,492.47701263427734,252.20265197753906,4247.927276611328,3183.2652587890625,2019-06-08 21:50:15.154,2019-06-08 21:51:24.202,9,8175.872200012207,16351.744400024414,allmodes,69.048,233.59634857177736,patch,normal,EP,B,1,patch normal
185685,patch_normal_EP_B_1_10,514.6088333129883,263.20397186279297,4442.093322753906,3349.108367919922,2019-06-08 21:51:28.206,2019-06-08 21:52:40.257,10,8569.01449584961,17138.02899169922,allmodes,72.051,234.76752043423588,patch,normal,EP,B,1,patch normal
185908,patch_normal_EP_B_1_11,500.93174743652344,257.05846405029297,4311.051971435547,3232.3251342773438,2019-06-08 21:52:43.262,2019-06-08 21:53:53.312,11,8301.367317199707,16602.734634399414,allmodes,70.05,233.841332878865,patch,normal,EP,B,1,patch normal
186125,patch_normal_EP_B_1_12,486.4947509765625,255.92724609375,4183.019134521484,3237.390625,2019-06-08 21:53:56.317,2019-06-08 21:55:04.354,12,8162.831756591797,16325.663513183594,allmodes,68.037,236.60381903164628,patch,normal,EP,B,1,patch normal
186336,patch_normal_EP_B_1_13,515.176383972168,264.5065460205078,4436.839752197266,3376.4798889160156,2019-06-08 21:55:07.358,2019-06-08 21:56:19.408,13,8593.002571105957,17186.005142211914,allmodes,72.05,235.42472797550568,patch,normal,EP,B,1,patch normal
186559,patch_normal_EP_B_1_14,486.91697692871094,248.69989776611328,4183.089599609375,3208.1268920898438,2019-06-08 21:56:22.412,2019-06-08 21:57:30.450,14,8126.833366394043,16253.666732788086,allmodes,68.038,235.56038743171138,patch,normal,EP,B,1,patch normal
186770,patch_normal_EP_B_1_15,508.3243942260742,260.0302276611328,4380.0526123046875,3379.9971923828125,2019-06-08 21:57:33.455,2019-06-08 21:58:44.496,15,8528.404426574707,17056.808853149414,allmodes,71.041,236.90012296040854,patch,normal,EP,B,1,patch normal
186990,patch_normal_EP_B_1_16,512.0215072631836,263.1552276611328,4451.981109619141,3393.800262451172,2019-06-08 21:58:47.500,2019-06-08 21:59:59.539,16,8620.958106994629,17241.916213989258,allmodes,72.039,236.190633068346,patch,normal,EP,B,1,patch normal
187213,patch_normal_EP_B_1_17,485.5977249145508,248.5899429321289,4180.910797119141,3148.5584716796875,2019-06-08 22:00:02.543,2019-06-08 22:01:10.591,17,8063.656936645508,16127.313873291016,allmodes,68.048,233.729186569435,patch,normal,EP,B,1,patch normal
187424,patch_normal_EP_B_1_18,487.52510833740234,247.68418884277344,4182.745819091797,3173.2632446289062,2019-06-08 22:01:13.596,2019-06-08 22:02:21.634,18,8091.218360900879,16182.436721801758,allmodes,68.038,234.52806843190953,patch,normal,EP,B,1,patch normal
187635,patch_normal_EP_B_1_19,530.1526412963867,269.5315246582031,4575.795013427734,3489.7489013671875,2019-06-08 22:02:24.639,2019-06-08 22:03:38.687,19,8865.228080749512,17730.456161499023,allmodes,74.048,236.4060821533203,patch,normal,EP,B,1,patch normal
